global_idx,set,orgi_index,true_label,pred_label,top1_prob
53821,test,3821,85,85,0.6362376809120178
54086,test,4086,96,96,0.636239230632782
54532,test,4532,63,63,0.6363260746002197
15446,train,15446,32,32,0.6363412737846375
51335,test,1335,47,47,0.6363730430603027
41680,train,41680,37,37,0.6366065144538879
53972,test,3972,66,64,0.6366415023803711
59405,test,9405,26,26,0.6367232799530029
32351,train,32351,83,83,0.6367653608322144
59286,test,9286,72,72,0.6368080973625183
55512,test,5512,11,98,0.6369009017944336
10305,train,10305,40,61,0.6369408369064331
52255,test,2255,57,53,0.6369847655296326
40189,train,40189,8,8,0.6371830701828003
47092,train,47092,14,14,0.6373648643493652
14407,train,14407,92,92,0.6376056671142578
35901,train,35901,52,52,0.6377447247505188
16910,train,16910,31,31,0.6378337740898132
58356,test,8356,47,96,0.6378485560417175
36379,train,36379,73,73,0.6378486752510071
38356,train,38356,84,84,0.6379140615463257
32221,train,32221,57,57,0.6380364894866943
55505,test,5505,39,39,0.6380707025527954
33705,train,33705,32,96,0.6381810307502747
43418,train,43418,62,62,0.6382059454917908
50397,test,397,49,49,0.6382787823677063
42200,train,42200,27,64,0.638532280921936
57619,test,7619,51,51,0.6385535001754761
23252,train,23252,5,5,0.6386200189590454
54355,test,4355,40,28,0.638830840587616
54318,test,4318,4,72,0.638869047164917
57133,test,7133,13,89,0.6391140818595886
14704,train,14704,29,29,0.639147162437439
59505,test,9505,45,45,0.6391797065734863
55040,test,5040,78,78,0.6391842365264893
43307,train,43307,42,42,0.6391894221305847
40289,train,40289,49,49,0.6392260193824768
22762,train,22762,62,82,0.6392832398414612
52583,test,2583,64,64,0.6394839286804199
52024,test,2024,49,49,0.6395804286003113
55881,test,5881,26,26,0.6399329304695129
53352,test,3352,51,51,0.6399677991867065
3711,train,3711,59,59,0.6401210427284241
11167,train,11167,32,32,0.6401554942131042
48892,train,48892,45,45,0.6401993036270142
26296,train,26296,98,98,0.6402766108512878
52532,test,2532,67,67,0.6402844190597534
53549,test,3549,42,42,0.6403034329414368
8426,train,8426,42,42,0.6403466463088989
44411,train,44411,89,89,0.6404609680175781
22458,train,22458,17,17,0.6405219435691833
49273,train,49273,10,10,0.6405940651893616
58817,test,8817,67,67,0.640638530254364
54295,test,4295,50,50,0.6406652331352234
11245,train,11245,36,36,0.6408730745315552
59892,test,9892,86,9,0.6410097479820251
18219,train,18219,92,70,0.6410315632820129
53810,test,3810,59,49,0.6410661935806274
38083,train,38083,31,31,0.6410803198814392
55043,test,5043,78,21,0.6411051154136658
46067,train,46067,35,35,0.6411429047584534
50389,test,389,65,65,0.6412304639816284
34294,train,34294,57,57,0.6415941715240479
50552,test,552,30,30,0.6416805982589722
53831,test,3831,15,15,0.6417109370231628
51610,test,1610,20,25,0.6417110562324524
41422,train,41422,61,61,0.6417340040206909
22214,train,22214,42,42,0.6418206095695496
38761,train,38761,80,80,0.6418513655662537
57195,test,7195,25,25,0.6418613195419312
114,train,114,11,11,0.6418644785881042
31918,train,31918,67,67,0.6419852375984192
53802,test,3802,85,85,0.6419920921325684
53395,test,3395,62,62,0.6420587301254272
56111,test,6111,4,4,0.6420854926109314
10413,train,10413,50,50,0.6421014070510864
7121,train,7121,47,47,0.6421175003051758
54126,test,4126,4,4,0.6421341300010681
35375,train,35375,42,42,0.6421933174133301
56256,test,6256,44,15,0.6423859596252441
32081,train,32081,42,42,0.6427703499794006
9671,train,9671,92,70,0.6427823305130005
58878,test,8878,74,74,0.6428405046463013
34644,train,34644,8,8,0.642877459526062
49703,train,49703,36,36,0.6428911685943604
54366,test,4366,90,81,0.642982006072998
11627,train,11627,46,46,0.6430258750915527
39630,train,39630,29,29,0.6430550217628479
48667,train,48667,80,80,0.6432573199272156
26152,train,26152,61,61,0.6432945132255554
52456,test,2456,29,29,0.6434594988822937
9762,train,9762,31,72,0.6435807943344116
55309,test,5309,57,57,0.6435974836349487
54154,test,4154,44,44,0.6436372995376587
35902,train,35902,18,18,0.6436436176300049
21994,train,21994,10,10,0.64371258020401
51596,test,1596,96,52,0.6437911987304688
53807,test,3807,55,55,0.6438502669334412
19803,train,19803,23,23,0.6439163684844971
59663,test,9663,19,19,0.6439531445503235
30276,train,30276,44,44,0.6439884305000305
10014,train,10014,14,14,0.6439937353134155
5406,train,5406,35,35,0.6440097093582153
33744,train,33744,49,49,0.6441487669944763
56161,test,6161,94,94,0.6441755294799805
52776,test,2776,93,77,0.6442649364471436
28485,train,28485,37,37,0.6442757248878479
24674,train,24674,15,33,0.6442775726318359
59767,test,9767,25,25,0.6443233489990234
10858,train,10858,2,2,0.6444412469863892
59252,test,9252,13,81,0.6444598436355591
4095,train,4095,42,42,0.6445644497871399
34699,train,34699,43,43,0.6447067856788635
53175,test,3175,17,17,0.6447945237159729
20261,train,20261,18,18,0.6448876261711121
51684,test,1684,90,90,0.6449500918388367
57161,test,7161,10,78,0.6450220346450806
59444,test,9444,61,61,0.6450483202934265
59353,test,9353,43,43,0.6450571417808533
45030,train,45030,80,80,0.6450961232185364
59517,test,9517,67,67,0.6451289653778076
52877,test,2877,47,52,0.6454217433929443
55281,test,5281,96,33,0.6454671621322632
14823,train,14823,49,49,0.64549320936203
51119,test,1119,25,5,0.645539402961731
58973,test,8973,50,50,0.6457597017288208
21191,train,21191,35,35,0.6457991600036621
58850,test,8850,77,77,0.645814836025238
16659,train,16659,19,75,0.6458878517150879
48506,train,48506,98,98,0.645910918712616
53687,test,3687,11,46,0.6459675431251526
8427,train,8427,46,46,0.6460295915603638
57653,test,7653,70,70,0.6461560130119324
1886,train,1886,36,36,0.6462600231170654
20117,train,20117,71,71,0.6465243697166443
12345,train,12345,49,49,0.6468360424041748
56753,test,6753,44,44,0.6470485925674438
51731,test,1731,50,74,0.6470721960067749
59184,test,9184,25,5,0.6472166180610657
21153,train,21153,29,29,0.6473222374916077
26249,train,26249,54,54,0.6474750638008118
1134,train,1134,7,7,0.6474799513816833
43149,train,43149,34,34,0.647603452205658
51498,test,1498,34,34,0.6476273536682129
59370,test,9370,44,44,0.6477924585342407
57701,test,7701,31,31,0.6479415893554688
18286,train,18286,3,3,0.6480256915092468
51512,test,1512,7,24,0.648093581199646
54525,test,4525,74,50,0.648218035697937
55748,test,5748,13,81,0.6482971906661987
6905,train,6905,73,95,0.64837646484375
56735,test,6735,42,42,0.6484956741333008
32907,train,32907,10,10,0.6485049724578857
26385,train,26385,19,19,0.6485165357589722
50743,test,743,63,63,0.6485684514045715
34049,train,34049,80,80,0.6486648321151733
54863,test,4863,10,79,0.6487196087837219
50988,test,988,84,84,0.6487591862678528
45537,train,45537,89,89,0.6487938761711121
18071,train,18071,40,40,0.6488326191902161
30624,train,30624,76,76,0.6488456726074219
39533,train,39533,32,32,0.6488709449768066
14466,train,14466,30,30,0.6489893794059753
59386,test,9386,81,90,0.6490151882171631
39297,train,39297,2,2,0.6490570306777954
55695,test,5695,49,49,0.6490605473518372
53843,test,3843,67,73,0.6491835117340088
54773,test,4773,84,84,0.6491978764533997
12505,train,12505,32,32,0.6493086218833923
20296,train,20296,57,57,0.6493780016899109
41158,train,41158,38,38,0.6495161056518555
12290,train,12290,42,42,0.6495351195335388
51173,test,1173,2,2,0.6496175527572632
58589,test,8589,98,11,0.6496666073799133
47902,train,47902,57,57,0.6497759819030762
59123,test,9123,70,33,0.6499370336532593
55094,test,5094,52,47,0.6500559449195862
58113,test,8113,64,96,0.6500794291496277
17645,train,17645,96,96,0.6501063108444214
59477,test,9477,74,3,0.6502609848976135
52095,test,2095,92,92,0.650292158126831
49345,train,49345,86,86,0.650448203086853
54780,test,4780,57,57,0.6504573225975037
56681,test,6681,51,51,0.6506277918815613
1484,train,1484,70,70,0.6506286859512329
13080,train,13080,10,10,0.6506529450416565
20129,train,20129,50,50,0.6508972644805908
51013,test,1013,29,29,0.6510101556777954
30181,train,30181,77,93,0.6511219143867493
37033,train,37033,54,54,0.6511287093162537
41558,train,41558,0,0,0.6511637568473816
39263,train,39263,10,10,0.651190996170044
57598,test,7598,54,54,0.6512010097503662
20070,train,20070,36,36,0.6514238715171814
9222,train,9222,35,98,0.6515586972236633
31286,train,31286,85,85,0.6516793966293335
36308,train,36308,60,60,0.6516825556755066
55250,test,5250,39,39,0.6516891717910767
55761,test,5761,32,32,0.6517342329025269
39112,train,39112,96,59,0.6517418622970581
748,train,748,50,50,0.6518768668174744
56570,test,6570,78,99,0.6519090533256531
55892,test,5892,44,27,0.6519448161125183
55866,test,5866,54,54,0.6522504687309265
57976,test,7976,86,94,0.6522613763809204
24792,train,24792,49,49,0.6522710919380188
39072,train,39072,71,71,0.6523127555847168
58385,test,8385,74,74,0.6523405909538269
57093,test,7093,9,16,0.6525143980979919
35772,train,35772,39,39,0.6526362895965576
51377,test,1377,44,44,0.6526623368263245
54520,test,4520,10,10,0.652751624584198
52065,test,2065,37,37,0.6527657508850098
14470,train,14470,7,77,0.6527711749076843
31119,train,31119,60,60,0.6527945399284363
46587,train,46587,37,37,0.6529276967048645
38819,train,38819,38,38,0.6529961824417114
55354,test,5354,51,63,0.6530106663703918
57843,test,7843,83,99,0.6530662178993225
51114,test,1114,98,84,0.6531323790550232
52005,test,2005,51,51,0.6531597971916199
50427,test,427,10,10,0.6533275246620178
55599,test,5599,44,78,0.6533944010734558
52712,test,2712,15,15,0.653434693813324
54367,test,4367,10,61,0.6534349918365479
19990,train,19990,32,93,0.6534504890441895
55981,test,5981,9,9,0.6534879803657532
28508,train,28508,80,80,0.653655469417572
31800,train,31800,18,18,0.6537191867828369
31171,train,31171,80,80,0.6537582278251648
30281,train,30281,80,80,0.6537628769874573
56791,test,6791,13,13,0.6539477705955505
15381,train,15381,59,59,0.653985321521759
9301,train,9301,60,60,0.6539976596832275
59292,test,9292,77,77,0.6540647745132446
49859,train,49859,36,36,0.6541428565979004
58326,test,8326,8,8,0.6543130278587341
55322,test,5322,3,55,0.654315710067749
57783,test,7783,31,31,0.654508113861084
54978,test,4978,62,70,0.6546716690063477
21765,train,21765,35,35,0.6546938419342041
58222,test,8222,21,3,0.6549113392829895
31271,train,31271,25,25,0.6549279689788818
53187,test,3187,98,98,0.6549615263938904
2759,train,2759,14,14,0.6551809906959534
34341,train,34341,46,46,0.6552512049674988
53385,test,3385,24,24,0.6554296612739563
51534,test,1534,69,69,0.6554412841796875
50567,test,567,26,26,0.655849277973175
50550,test,550,25,25,0.6558579206466675
12402,train,12402,10,26,0.6558758020401001
52334,test,2334,45,45,0.6561022400856018
57184,test,7184,61,61,0.6561417579650879
43464,train,43464,8,8,0.6561421155929565
27900,train,27900,76,76,0.6561492085456848
55651,test,5651,96,96,0.656150758266449
34484,train,34484,46,46,0.6561794281005859
53441,test,3441,47,52,0.6562050580978394
55458,test,5458,42,42,0.6562756299972534
57190,test,7190,57,57,0.6565489172935486
56527,test,6527,12,33,0.6565532684326172
685,train,685,57,57,0.6567074656486511
33133,train,33133,31,31,0.6567257046699524
32596,train,32596,2,23,0.6567580699920654
52453,test,2453,94,94,0.6568227410316467
54314,test,4314,84,84,0.6568335890769958
22560,train,22560,91,91,0.6568620204925537
9082,train,9082,54,54,0.6568873524665833
22047,train,22047,35,2,0.6569380760192871
44135,train,44135,10,10,0.6569963097572327
52105,test,2105,85,85,0.6570097804069519
45166,train,45166,55,55,0.6570762991905212
17640,train,17640,96,96,0.6570990085601807
10428,train,10428,47,47,0.6572209596633911
25228,train,25228,46,46,0.657264769077301
47267,train,47267,26,26,0.6573062539100647
9590,train,9590,19,19,0.6573803424835205
23050,train,23050,30,30,0.6574049592018127
36151,train,36151,23,23,0.657468318939209
11364,train,11364,2,2,0.6576981544494629
24180,train,24180,57,57,0.6577383875846863
14028,train,14028,5,5,0.6577433347702026
23693,train,23693,73,73,0.6578012704849243
34635,train,34635,37,37,0.6578024625778198
5007,train,5007,9,9,0.6578927040100098
53995,test,3995,6,6,0.6579850316047668
54139,test,4139,70,62,0.6580970883369446
54423,test,4423,75,75,0.6581579446792603
42493,train,42493,10,10,0.6581854820251465
10094,train,10094,80,80,0.6582397818565369
30706,train,30706,69,69,0.6582403182983398
43269,train,43269,47,47,0.658351719379425
54527,test,4527,33,33,0.6584756970405579
53834,test,3834,46,46,0.6585532426834106
8509,train,8509,8,8,0.6587246656417847
37598,train,37598,36,36,0.6587697267532349
52209,test,2209,83,83,0.6590608358383179
50465,test,465,38,38,0.6590836644172668
13027,train,13027,35,98,0.6592475771903992
51105,test,1105,4,4,0.6592528223991394
58871,test,8871,96,96,0.6593483090400696
50302,test,302,40,40,0.6594327688217163
58921,test,8921,24,24,0.6594514846801758
26983,train,26983,73,95,0.659464955329895
57865,test,7865,80,80,0.6595436334609985
31163,train,31163,54,54,0.6597911715507507
49894,train,49894,76,76,0.6599187850952148
59566,test,9566,57,57,0.6600283980369568
7625,train,7625,3,3,0.6600794792175293
22349,train,22349,54,54,0.6601097583770752
54705,test,4705,54,54,0.6601149439811707
54700,test,4700,80,80,0.6601777672767639
54272,test,4272,41,41,0.6601791381835938
53680,test,3680,84,84,0.6602218151092529
53614,test,3614,7,24,0.6602815985679626
59760,test,9760,24,24,0.6602848172187805
59576,test,9576,46,21,0.6604427099227905
54638,test,4638,25,5,0.6604776978492737
31031,train,31031,33,17,0.660637378692627
13304,train,13304,5,5,0.6607095003128052
55102,test,5102,9,9,0.6609764099121094
407,train,407,18,72,0.6610638499259949
48117,train,48117,43,43,0.6610755324363708
6217,train,6217,12,12,0.6610930562019348
9160,train,9160,35,98,0.661096453666687
44056,train,44056,10,10,0.6612435579299927
32503,train,32503,28,10,0.6612446308135986
31653,train,31653,73,95,0.6613010764122009
52200,test,2200,51,59,0.6613102555274963
33493,train,33493,98,98,0.661342978477478
19620,train,19620,4,55,0.6613433957099915
50269,test,269,62,62,0.6614283323287964
56554,test,6554,18,18,0.6615102291107178
54185,test,4185,13,13,0.6615224480628967
58287,test,8287,69,69,0.661592423915863
32313,train,32313,42,42,0.6616465449333191
54628,test,4628,55,55,0.6617638468742371
51526,test,1526,54,54,0.6617903709411621
40739,train,40739,99,99,0.6618925929069519
57309,test,7309,73,73,0.662525475025177
16457,train,16457,57,57,0.6625731587409973
59035,test,9035,59,59,0.6625960469245911
51146,test,1146,65,65,0.6626273393630981
57036,test,7036,66,66,0.662660539150238
51016,test,1016,37,37,0.6627960801124573
12728,train,12728,83,83,0.6628179550170898
51618,test,1618,67,67,0.663105309009552
6992,train,6992,57,57,0.6631759405136108
30760,train,30760,39,39,0.6632022261619568
53784,test,3784,64,64,0.6632935404777527
52047,test,2047,78,99,0.6633175015449524
55718,test,5718,93,93,0.6634369492530823
30225,train,30225,10,10,0.6635779738426208
18588,train,18588,25,25,0.663597822189331
54774,test,4774,56,56,0.6636528372764587
15059,train,15059,32,32,0.6637101173400879
55939,test,5939,69,23,0.6638357043266296
50478,test,478,4,4,0.6641625165939331
10331,train,10331,99,99,0.6641654968261719
56254,test,6254,10,10,0.6643390655517578
3973,train,3973,35,35,0.6644052267074585
37832,train,37832,29,29,0.6644067168235779
47170,train,47170,75,75,0.664534330368042
19122,train,19122,14,14,0.6645747423171997
49749,train,49749,44,93,0.6647241115570068
55109,test,5109,42,42,0.6647477149963379
32286,train,32286,61,61,0.6647652983665466
22392,train,22392,80,80,0.6647860407829285
12065,train,12065,20,20,0.6648421883583069
27023,train,27023,19,19,0.6648789644241333
52769,test,2769,80,44,0.6649113297462463
43132,train,43132,33,59,0.6649399399757385
57839,test,7839,6,74,0.6650057435035706
26458,train,26458,29,44,0.6650077104568481
59926,test,9926,31,31,0.6650446057319641
10032,train,10032,55,55,0.665052592754364
22758,train,22758,52,52,0.6651672124862671
23616,train,23616,8,8,0.6652281880378723
52541,test,2541,57,57,0.6653139591217041
56577,test,6577,36,36,0.6653686761856079
58214,test,8214,18,18,0.665370523929596
27147,train,27147,37,37,0.6653831601142883
40640,train,40640,39,39,0.6654691100120544
42422,train,42422,50,64,0.6654936075210571
22536,train,22536,42,42,0.6656261682510376
37740,train,37740,28,28,0.6657205820083618
58386,test,8386,87,76,0.6658093333244324
56949,test,6949,18,18,0.6658974289894104
49340,train,49340,67,67,0.6659066677093506
59791,test,9791,40,28,0.665939450263977
39394,train,39394,32,32,0.6659948825836182
59448,test,9448,28,10,0.6660150289535522
53261,test,3261,92,92,0.6660241484642029
48462,train,48462,31,31,0.6661432385444641
13103,train,13103,46,46,0.6662523150444031
52999,test,2999,23,71,0.6662579774856567
16422,train,16422,57,57,0.666292667388916
52444,test,2444,93,93,0.6663326621055603
54995,test,4995,99,99,0.6664283275604248
9751,train,9751,31,31,0.6664552092552185
53228,test,3228,69,69,0.6664890646934509
52787,test,2787,5,5,0.6665542125701904
3026,train,3026,80,80,0.666624903678894
38169,train,38169,31,3,0.6667318344116211
57324,test,7324,99,99,0.666867196559906
52113,test,2113,91,91,0.6668735146522522
42259,train,42259,29,29,0.6669759154319763
56733,test,6733,39,39,0.6670026183128357
59357,test,9357,9,9,0.667107343673706
14889,train,14889,41,41,0.6671303510665894
54354,test,4354,50,65,0.6671868562698364
52649,test,2649,41,41,0.6672711968421936
35007,train,35007,65,65,0.6673242449760437
54092,test,4092,71,71,0.667544960975647
22837,train,22837,47,52,0.6675514578819275
